Date,Close,High,Low,Open,Volume,Symbol
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
2021-11-16,3211.88525390625,3229.180292369943,3198.880295165502,3223.2647581721276,2013204,TCS
2021-11-17,3180.726806640625,3217.710079186491,3166.7283209170187,3206.646759824286,1632914,TCS
2021-11-18,3139.003173828125,3179.7795512785065,3117.2379128052817,3174.6315432718475,2136598,TCS
2021-11-22,3123.37890625,3175.353985373038,3107.0324158864637,3141.441472722624,3167936,TCS
2021-11-23,3128.662353515625,3143.7445527036148,3077.680802793466,3111.2771329613415,2153461,TCS
2021-11-24,3109.7412109375,3154.671836514784,3092.310793499916,3135.8415263430697,2161746,TCS
2021-11-25,3112.08935546875,3127.5329357820656,3101.3874186641556,3110.283099080773,1849619,TCS
2021-11-26,3112.94775390625,3151.917650413669,3081.383244596544,3093.2143130850473,1941251,TCS
2021-11-29,3162.755615234375,3187.4562648458864,3076.4616536504027,3113.218934949264,2981745,TCS
2021-11-30,3187.275146484375,3218.5234738088843,3152.820890092407,3152.820890092407,5588446,TCS
2021-12-01,3231.21240234375,3242.2305232550802,3192.558467884877,3192.558467884877,2102118,TCS
2021-12-02,3290.005615234375,3294.6116572275987,3227.8705717753787,3241.50767523344,3152938,TCS
2021-12-03,3287.79345703125,3310.823229251387,3279.1235574307984,3293.2122269654,2486263,TCS
2021-12-06,3193.82275390625,3303.643240699715,3180.8177949000537,3287.7932953238305,1849642,TCS
2021-12-07,3237.263427734375,3249.455659921406,3182.8951475613785,3217.3946049110646,1484458,TCS
2021-12-08,3275.555908203125,3293.212110378223,3252.164973678262,3252.164973678262,1428660,TCS
2021-12-09,3252.842529296875,3282.645764798172,3220.5556908371364,3260.293338172199,1567957,TCS
2021-12-10,3284.4970703125,3289.1932934098613,3228.774097880252,3237.7149799215686,1510718,TCS
2021-12-13,3259.977294921875,3307.2561541917194,3252.797468341125,3296.4186135444497,1883864,TCS
2021-12-14,3272.756591796875,3282.871585320707,3230.2191578872375,3255.777734547771,1747007,TCS
2021-12-15,3224.484375,3272.03399417156,3213.4660327979486,3269.3246091363644,1603233,TCS
2021-12-16,3234.64404296875,3258.892902796996,3224.1676676731945,3235.005206051928,2072320,TCS
2021-12-17,3237.128173828125,3297.6377729848323,3227.509724653054,3253.519865105046,4333992,TCS
2021-12-20,3212.337158203125,3256.680848636652,3170.1159076003064,3241.3276665992635,2312310,TCS
2021-12-21,3258.75830078125,3288.4711374097915,3220.917087935258,3235.5929246647715,2340989,TCS
2021-12-22,3279.032958984375,3284.4969291037405,3256.906316418757,3272.93684317548,1224328,TCS
2021-12-23,3307.887939453125,3314.932384204174,3278.355688505967,3294.6119977051703,1792861,TCS
2021-12-24,3315.29345703125,3346.0902190382208,3291.721941628561,3328.027653753264,2209923,TCS
2021-12-27,3338.05224609375,3341.5743578965003,3299.2177332857636,3315.38363995623,1534135,TCS
2021-12-28,3347.490478515625,3364.153152717598,3336.02079240174,3350.606227270413,1456218,TCS
